area_m2,flow_m3_h,salt_kg_h,permeate_m3_h,permeate_salt_kg_h,bulk_g_L,surface_g_L,local_permeate_mg_L,flux_L_m2_h,pressure_bar,net_driving_bar
190.55,9.241984885427547,472.8630635299929,5.549681781239154,0.47026980334146984,51.16466531725102,58.143361622770044,149.74050674220135,19.232218572604022,59.2275,13.473256625302547
192.4,9.206572511628261,472.857728884782,5.585094155038439,0.475604448552419,51.36088683248236,58.29610035656313,151.55395459808213,19.05154370347964,59.22,13.346683662944308
194.25,9.171493744469299,472.85238040279955,5.620172922197401,0.4809529305348452,51.5567467609019,58.448248462449484,153.39484292075426,18.871564890828346,59.2125,13.220598327505037
196.10000000000002,9.136747284169159,472.8470181413583,5.654919382497541,0.48631519197605066,51.75222685217962,58.59979481760424,155.263619714502,18.69229516549084,59.205,13.0950097478255
197.95000000000002,9.102331806970268,472.8416421588282,5.689334859696432,0.49169117450613364,51.94730890789342,58.75072842943502,157.16074024401672,18.513747419819108,59.1975,12.969926955727274
199.8,9.068245965400132,472.83625251462485,5.723420701266567,0.4970808187095046,52.14197478969255,58.9010384401551,159.0866671402834,18.33593440264539,59.19,12.845358882488277
201.65,9.034488388541407,472.8308492691976,5.757178278125293,0.5024840641367945,52.33620642746045,59.05071413128885,161.04187050746899,18.158868714328722,59.1825,12.72131435537247
203.5,9.001057682310684,472.82543248401726,5.790608984356016,0.5079008493171471,52.52998582746967,59.19974492810532,163.02682803079674,17.98256280188328,59.175,12.597802094217151
205.35000000000002,8.96795242974581,472.82000222156347,5.82371423692089,0.5133311117708889,52.72329508052098,59.3481204039764,165.04202508538722,17.807028954192962,59.1675,12.474830708080383
207.20000000000002,8.935171191301567,472.8145585453118,5.856495475365134,0.5187747880225657,52.91611637005893,59.49583028465548,167.0879548460468,17.632279297316472,59.16,12.352408691951965
209.05,8.902712505153495,472.80910151972006,5.8889541615132055,0.5242318136143411,53.10843198025613,59.6428644524728,169.16511839797673,17.458325789887255,59.1525,12.230544423530866
210.9,8.87057488750972,472.80363121021463,5.92109177915698,0.5297021231197444,53.30022430405828,59.78921295044402,171.2740248483824,17.285180218612236,59.145,12.109246160071741
212.75,8.838756832930553,472.7981476831766,5.952909833736148,0.5351856501577644,53.49147585118223,59.93486598628807,173.41519143894945,17.11285419387359,59.1375,11.988522035303873
214.60000000000002,8.807256814655707,472.7926510059271,5.984409852010994,0.5406823274072775,53.68216925605904,60.07981393635094,175.58914365915774,16.941359145437573,59.13,11.868380056424819
216.45000000000002,8.776073284938935,472.78714124671257,6.015593381727765,0.5461920866218024,53.872287285714286,60.22404734943167,177.79641536039807,16.77070631827416,59.1225,11.748828101171917
218.3,8.745204675389903,472.7816184746898,6.046461991276797,0.5517148586445761,54.06181284757763,60.36755695050729,180.03754887085142,16.600906768491605,59.115,11.629873914974176
220.15,8.714649397323107,472.7760827599104,6.077017269343592,0.5572505734239385,54.250728997214026,60.510333644353295,182.31309511109396,16.43197135938917,59.1075,11.511525108187016
222.0,8.684405842113671,472.77053417330535,6.1072608245530295,0.5627991600290204,54.43901894596846,60.65236851905634,184.62361371037397,16.263910757632264,59.1,11.393789153412712
