time_s,z_m,component,concentration_mol_m3,loading_mol_kg,pressure_pa
2950.0,0.17500000000000002,CO2,30.235537361563136,0.9696893339206148,499996.46770746645
2950.0,0.17500000000000002,N2,171.52936535926548,0.2960122347643122,499996.46770746645
2950.0,0.225,CO2,30.181784168266795,0.9685408794895579,499995.4584810283
2950.0,0.225,N2,171.5293653196569,0.2960122345198272,499995.4584810283
2950.0,0.275,CO2,30.061652508000474,0.9659960673009507,499994.44925459014
2950.0,0.275,N2,171.52936526062675,0.2960122341794011,499994.44925459014
2950.0,0.325,CO2,29.807894292803574,0.96064719476261,499993.440028152
2950.0,0.325,N2,171.52936517537245,0.29601223371557744,499993.440028152
2950.0,0.375,CO2,29.29685517319748,0.9498641670633993,499992.43080171384
2950.0,0.375,N2,171.5293650553106,0.29601223309492214,499992.43080171384
2950.0,0.42500000000000004,CO2,28.31419268084742,0.9289017293645334,499991.4215752757
2950.0,0.42500000000000004,N2,171.52936488971824,0.2960122322770097,499991.4215752757
2950.0,0.47500000000000003,CO2,26.524751186107448,0.8896753100021264,499990.41234883753
2950.0,0.47500000000000003,N2,171.52936466531733,0.2960122312132722,499990.41234883753
2950.0,0.525,CO2,23.507669048464475,0.8199429652037337,499989.4031223994
2950.0,0.525,N2,171.5293643657963,0.2960122298457003,499989.4031223994
2950.0,0.5750000000000001,CO2,18.99713961611603,0.7058923491349218,499988.3938959612
2950.0,0.5750000000000001,N2,171.5293639712599,0.2960122281053774,499988.3938959612
2950.0,0.625,CO2,13.401333750569579,0.5441033993698392,499987.3846695231
2950.0,0.625,N2,171.5293634576007,0.296012225910834,499987.3846695231
2950.0,0.675,CO2,8.035140053820218,0.3602725027623915,499986.3754430849
2950.0,0.675,N2,171.52936279578742,0.29601222316621606,499986.3754430849
2950.0,0.7250000000000001,CO2,4.160569801780094,0.2027102729378816,499985.3662166468
2950.0,0.7250000000000001,N2,171.52936195108234,0.2960122197593186,499985.3662166468
2950.0,0.775,CO2,1.9489228016013724,0.10001953363599388,499984.3569902086
2950.0,0.775,N2,171.52936088231496,0.2960122155599073,499984.3569902086
2950.0,0.8250000000000001,CO2,0.8624597405856291,0.045400864193704475,499983.3477637705
2950.0,0.8250000000000001,N2,171.5293595420193,0.29601221042102943,499983.3477637705
2950.0,0.875,CO2,0.37023531098354107,0.019676240544802572,499982.3385373323
2950.0,0.875,N2,171.52935788233654,0.2960122041999623,499982.3385373323
2950.0,0.925,CO2,0.15631912254238148,0.008319860809026757,499981.3293108942
2950.0,0.925,N2,171.52935589604934,0.2960121969003839,499981.3293108942
2950.0,0.9750000000000001,CO2,0.06745220552790857,0.0035810531297508874,499980.320084456
2950.0,0.9750000000000001,N2,171.52935386751074,0.29601218955227215,499980.320084456
3000.0,0.025,CO2,30.269275211491898,0.9704211772918582,499999.49538678094
3000.0,0.025,N2,171.52936541037792,0.2960122351447754,499999.49538678094
3000.0,0.07500000000000001,CO2,30.266910976631575,0.9703690599906927,499998.48616034276
3000.0,0.07500000000000001,N2,171.52936540433458,0.2960122350928346,499998.48616034276
3000.0,0.125,CO2,30.259697071543016,0.9702116064105972,499997.47693390463
3000.0,0.125,N2,171.52936539348445,0.2960122350117374,499997.47693390463
3000.0,0.17500000000000002,CO2,30.24054493932188,0.9697981002047095,499996.46770746645
3000.0,0.17500000000000002,N2,171.5293653755852,0.29601223489105655,499996.46770746645
3000.0,0.225,CO2,30.194371665255346,0.9688115161177411,499995.4584810283
3000.0,0.225,N2,171.5293653476807,0.29601223471769883,499995.4584810283
3000.0,0.275,CO2,30.090759795756515,0.9666168012258103,499994.44925459014
3000.0,0.275,N2,171.52936530593453,0.2960122344753949,499994.44925459014
3000.0,0.325,CO2,29.870942708615317,0.9619861182662618,499993.440028152
3000.0,0.325,N2,171.529365245434,0.2960122341441126,499993.440028152
3000.0,0.375,CO2,29.425985029519587,0.9526138764935663,499992.43080171384
3000.0,0.375,N2,171.52936515996072,0.2960122336993837,499992.43080171384
3000.0,0.42500000000000004,CO2,28.56443729306894,0.934307788467737,499991.4215752757
3000.0,0.42500000000000004,N2,171.52936504172254,0.2960122331115375,499991.4215752757
3000.0,0.47500000000000003,CO2,26.97868653919665,0.8998177814889365,499990.41234883753
3000.0,0.47500000000000003,N2,171.52936488104305,0.29601223234482876,499990.41234883753
3000.0,0.525,CO2,24.257212778855866,0.8377940313141274,499989.4031223994
3000.0,0.525,N2,171.5293646660028,0.29601223135644955,499989.4031223994
3000.0,0.5750000000000001,CO2,20.066783361170707,0.7342122300379111,499988.3938959612
3000.0,0.5750000000000001,N2,171.52936438202516,0.29601223009541405,499988.3938959612
3000.0,0.625,CO2,14.625148612701228,0.5818537750038363,499987.3846695231
3000.0,0.625,N2,171.52936401140215,0.29601222850130104,499987.3846695231
3000.0,0.675,CO2,9.086356765497895,0.3991465588199311,499986.3754430849
3000.0,0.675,N2,171.52936353275416,0.29601222650285297,499986.3754430849
3000.0,0.7250000000000001,CO2,4.842217348105445,0.23240813493359505,499985.3662166468
3000.0,0.7250000000000001,N2,171.52936292043321,0.29601222401646565,499985.3662166468
3000.0,0.775,CO2,2.310120057726278,0.11759755194775086,499984.3569902086
3000.0,0.775,N2,171.52936214396095,0.29601222094488383,499984.3569902086
3000.0,0.8250000000000001,CO2,1.033093385335304,0.0542102727981115,499983.3477637705
3000.0,0.8250000000000001,N2,171.52936116809678,0.2960122171781077,499983.3477637705
3000.0,0.875,CO2,0.4463012935034658,0.02370885102952694,499982.3385373323
3000.0,0.875,N2,171.52935995715143,0.2960122126088545,499982.3385373323
3000.0,0.925,CO2,0.18928594153219008,0.010084670913981193,499981.3293108942
3000.0,0.925,N2,171.5293585051506,0.296012207237754,499981.3293108942
3000.0,0.9750000000000001,CO2,0.0819958596394475,0.004360831503747194,499980.320084456
3000.0,0.9750000000000001,N2,171.52935702014764,0.2960122018236726,499980.320084456
3050.0,0.025,CO2,30.269368259239155,0.9704232523718777,499999.49538678094
3050.0,0.025,N2,171.52936541128318,0.29601223515817116,499999.49538678094
3050.0,0.07500000000000001,CO2,30.267358787417365,0.9703789794848,499998.48616034276
3050.0,0.07500000000000001,N2,171.52936540709086,0.29601223512195374,499998.48616034276
3050.0,0.125,CO2,30.261208571601216,0.9702447754242881,499997.47693390463
3050.0,0.125,N2,171.52936539952012,0.2960122350650454,499997.47693390463
3050.0,0.17500000000000002,CO2,30.244821986858422,0.9698909827696617,499996.46770746645
3050.0,0.17500000000000002,N2,171.52936538697003,0.2960122349799223,499996.46770746645
3050.0,0.225,CO2,30.205165181689825,0.9690435560871502,499995.4584810283
3050.0,0.225,N2,171.52936536732193,0.2960122348571022,499995.4584810283
3050.0,0.275,CO2,30.115824603810225,0.9671511596209709,499994.44925459014
3050.0,0.275,N2,171.52936533781613,0.296012234684763,499994.44925459014
3050.0,0.325,CO2,29.925492650669952,0.963143446316972,499993.440028152
3050.0,0.325,N2,171.5293652949068,0.2960122344483012,499993.440028152
3050.0,0.375,CO2,29.538363638280817,0.955001198016056,499992.43080171384
3050.0,0.375,N2,171.5293652340913,0.2960122341298255,499992.43080171384
3050.0,0.42500000000000004,CO2,28.784014202373903,0.9390274449287127,499991.4215752757
3050.0,0.42500000000000004,N2,171.5293651497111,0.29601223370757784,499991.4215752757
3050.0,0.47500000000000003,CO2,27.38216880875782,0.9087461910444223,499990.41234883753
3050.0,0.47500000000000003,N2,171.52936503471912,0.2960122331552735,499990.41234883753
3050.0,0.525,CO2,24.937943094311358,0.8537343456555786,499989.4031223994
3050.0,0.525,N2,171.52936488041135,0.2960122324413513,499989.4031223994
3050.0,0.5750000000000001,CO2,21.073356087508223,0.760162293289616,499988.3938959612
3050.0,0.5750000000000001,N2,171.52936467611653,0.29601223152812534,499988.3938959612
3050.0,0.625,CO2,15.839767530006116,0.6179900965878916,499987.3846695231
3050.0,0.625,N2,171.52936440883965,0.2960122303708266,499987.3846695231
3050.0,0.675,CO2,10.198528156805235,0.4386964610277373,499986.3754430849
3050.0,0.675,N2,171.52936406285536,0.29601222891653234,499986.3754430849
3050.0,0.7250000000000001,CO2,5.6045697387384,0.2645984534042248,499985.3662166468
3050.0,0.7250000000000001,N2,171.52936361925742,0.296012227103008,499985.3662166468
3050.0,0.775,CO2,2.728836406926452,0.13759508139998067,499984.3569902086
3050.0,0.775,N2,171.52936305553015,0.296012224857696,499984.3569902086
3050.0,0.8250000000000001,CO2,1.2347837343118506,0.06452902640263995,499983.3477637705
3050.0,0.8250000000000001,N2,171.52936234557808,0.2960122220983372,499983.3477637705
3050.0,0.875,CO2,0.5371244725312316,0.02850696593241958,499982.3385373323
3050.0,0.875,N2,171.52936146287377,0.29601221874437356,499982.3385373323
3050.0,0.925,CO2,0.22887424339363097,0.01220245771912792,499981.3293108942
3050.0,0.925,N2,171.52936040259047,0.29601221479473266,499981.3293108942
3050.0,0.9750000000000001,CO2,0.09953032534890702,0.005301564209716045,499980.320084456
3050.0,0.9750000000000001,N2,171.52935931678087,0.29601221080816303,499980.320084456
3100.0,0.025,CO2,30.269447073700913,0.9704250083854885,499999.49538678094
3100.0,0.025,N2,171.52936541189916,0.29601223516723746,499999.49538678094
3100.0,0.07500000000000001,CO2,30.267738848156124,0.9703873925253572,499998.48616034276
3100.0,0.07500000000000001,N2,171.52936540898426,0.2960122351419923,499998.48616034276
3100.0,0.125,CO2,30.262495102726312,0.9702729965487011,499997.47693390463
3100.0,0.125,N2,171.52936540369618,0.29601223510207714,499997.47693390463
3100.0,0.17500000000000002,CO2,30.248475082294604,0.9699703021159649,499996.46770746645
3100.0,0.17500000000000002,N2,171.52936539489298,0.2960122350420669,499996.46770746645
3100.0,0.225,CO2,30.21441931747467,0.9692424865141216,499995.4584810283
3100.0,0.225,N2,171.52936538105718,0.2960122349551,499995.4584810283
3100.0,0.275,CO2,30.13740264037838,0.9676110760757832,499994.44925459014
3100.0,0.275,N2,171.52936536020513,0.2960122348325924,499994.44925459014
3100.0,0.325,CO2,29.97266648293673,0.9641434958154673,499993.440028152
3100.0,0.325,N2,171.5293653297794,0.2960122346639068,499993.440028152
3100.0,0.375,CO2,29.6360773883907,0.957072804962686,499992.43080171384
3100.0,0.375,N2,171.52936528652222,0.2960122344359717,499992.43080171384
3100.0,0.42500000000000004,CO2,28.976370783676625,0.9431439788155958,499991.4215752757
3100.0,0.42500000000000004,N2,171.52936522632683,0.2960122341328452,499991.4215752757
3100.0,0.47500000000000003,CO2,27.73974986188617,0.9165917773198677,499990.41234883753
3100.0,0.47500000000000003,N2,171.52936514406474,0.29601223373521623,499990.41234883753
3100.0,0.525,CO2,25.55293530254107,0.8679186379384128,499989.4031223994
3100.0,0.525,N2,171.5293650333838,0.2960122332198363,499989.4031223994
3100.0,0.5750000000000001,CO2,22.012295139487833,0.7837846597101878,499988.3938959612
3100.0,0.5750000000000001,N2,171.52936488647617,0.29601223255887543,499988.3938959612
3100.0,0.625,CO2,17.030156255190484,0.652208319933869,499987.3846695231
3100.0,0.625,N2,171.52936469380992,0.2960122317191931,499987.3846695231
3100.0,0.675,CO2,11.359266794739295,0.478379762955847,499986.3754430849
3100.0,0.675,N2,171.52936444382362,0.2960122306615209,499986.3754430849
3100.0,0.7250000000000001,CO2,6.448336065045341,0.29904609543257926,499985.3662166468
3100.0,0.7250000000000001,N2,171.529364122587,0.2960122293395766,499985.3662166468
3100.0,0.775,CO2,3.2112212253847363,0.16014487276634318,499984.3569902086
3100.0,0.775,N2,171.52936371347883,0.2960122276992813,499984.3569902086
3100.0,0.8250000000000001,CO2,1.4723801917673334,0.07655396371233197,499983.3477637705
3100.0,0.8250000000000001,N2,171.5293631972019,0.29601222567918234,499983.3477637705
3100.0,0.875,CO2,0.6453574361534709,0.03419939149736042,499982.3385373323
3100.0,0.875,N2,171.5293625540888,0.29601222321885456,499982.3385373323
3100.0,0.925,CO2,0.27634987767493563,0.014739119203231506,499981.3293108942
3100.0,0.925,N2,171.5293617803343,0.2960122203163756,499981.3293108942
3100.0,0.9750000000000001,CO2,0.12064608406521667,0.006434818804099674,499980.320084456
3100.0,0.9750000000000001,N2,171.52936098701778,0.29601221738286587,499980.320084456
3150.0,0.025,CO2,30.26951385038974,0.9704264948467073,499999.49538678094
3150.0,0.025,N2,171.52936541232654,0.29601223517352326,499999.49538678094
3150.0,0.07500000000000001,CO2,30.268061474063124,0.9703945294663586,499998.48616034276
3150.0,0.07500000000000001,N2,171.529365410299,0.2960122351558955,499998.48616034276
3150.0,0.125,CO2,30.26359026822841,0.9702970106877374,499997.47693390463
3150.0,0.125,N2,171.52936540660318,0.29601223512787384,499997.47693390463
3150.0,0.17500000000000002,CO2,30.25159527229418,0.9700380398537433,499996.46770746645
3150.0,0.17500000000000002,N2,171.52936540042487,0.2960122350855498,499996.46770746645
3150.0,0.225,CO2,30.222352800006533,0.9694130182502136,499995.4584810283
3150.0,0.225,N2,171.52936539067832,0.29601223502396184,499995.4584810283
3150.0,0.275,CO2,30.15597451488336,0.9680068530012175,499994.44925459014
3150.0,0.275,N2,171.52936537593837,0.2960122349368821,499994.44925459014
3150.0,0.325,CO2,30.013443640880848,0.965007393370621,499993.440028152
3150.0,0.325,N2,171.52936535436186,0.2960122348165684,499993.440028152
3150.0,0.375,CO2,29.72097311929173,0.9588696027868154,499992.43080171384
3150.0,0.375,N2,171.52936532359337,0.2960122346534786,499992.43080171384
3150.0,0.42500000000000004,CO2,29.144641367917227,0.946731488607908,499991.4215752757
3150.0,0.42500000000000004,N2,171.5293652806547,0.296012234435942,499991.4215752757
3150.0,0.47500000000000003,CO2,28.055828554613598,0.9234751079901264,499990.41234883753
3150.0,0.47500000000000003,N2,171.52936522181605,0.29601223414978306,499990.41234883753
3150.0,0.525,CO2,26.10595076334829,0.880502003398608,499989.4031223994
3150.0,0.525,N2,171.52936514244556,0.29601223377789165,499989.4031223994
3150.0,0.5750000000000001,CO2,22.88122019133274,0.8051637604003027,499988.3938959612
3150.0,0.5750000000000001,N2,171.5293650368344,0.29601223329973453,499988.3938959612
3150.0,0.625,CO2,18.18302060876364,0.684290909902117,499987.3846695231
3150.0,0.625,N2,171.52936489799555,0.2960122326908018,499987.3846695231
3150.0,0.675,CO2,12.554132686870538,0.5176637096301993,499986.3754430849
3150.0,0.675,N2,171.5293647174329,0.29601223192198367,499986.3754430849
3150.0,0.7250000000000001,CO2,7.371717244154754,0.3354200754845375,499985.3662166468
3150.0,0.7250000000000001,N2,171.5293644848837,0.2960122309588943,499985.3662166468
3150.0,0.775,CO2,3.7630687265092426,0.18532641489758697,499984.3569902086
3150.0,0.775,N2,171.52936418807215,0.296012229761267,499984.3569902086
3150.0,0.8250000000000001,CO2,1.7512059777186133,0.09048652481540911,499983.3477637705
3150.0,0.8250000000000001,N2,171.5293638127105,0.2960122282832397,499983.3477637705
3150.0,0.875,CO2,0.7740623981891556,0.040931072600166325,499982.3385373323
3150.0,0.875,N2,171.5293633441841,0.2960122264795408,499982.3385373323
3150.0,0.925,CO2,0.33320459127394486,0.017771521110396944,499981.3293108942
3150.0,0.925,N2,171.5293627794631,0.2960122243479266,499981.3293108942
3150.0,0.9750000000000001,CO2,0.14604557842450339,0.007797990092867978,499980.320084456
3150.0,0.9750000000000001,N2,171.52936219969305,0.2960122221906936,499980.320084456
3200.0,0.025,CO2,30.269570442951494,0.9704277535051593,499999.49538678094
3200.0,0.025,N2,171.5293654126263,0.29601223517793723,499999.49538678094
3200.0,0.07500000000000001,CO2,30.26833539890853,0.9704005851717068,499998.48616034276
3200.0,0.07500000000000001,N2,171.5293654112195,0.29601223516561564,499998.48616034276
3200.0,0.125,CO2,30.26452263467575,0.9703174473736872,499997.47693390463
3200.0,0.125,N2,171.52936540863902,0.29601223514593056,499997.47693390463
3200.0,0.17500000000000002,CO2,30.25426032864453,0.9700958881253058,499996.46770746645
3200.0,0.17500000000000002,N2,171.52936540430477,0.2960122351160682,499996.46770746645
3200.0,0.225,CO2,30.229153476047042,0.9695591948686569,499995.4584810283
3200.0,0.225,N2,171.52936539743976,0.29601223507244406,499995.4584810283
3200.0,0.275,CO2,30.171955583577546,0.9683473808165912,499994.44925459014
3200.0,0.275,N2,171.52936538702104,0.2960122350105429,499994.44925459014
3200.0,0.325,CO2,30.048677565619865,0.9657534789848348,499993.440028152
3200.0,0.325,N2,171.52936537172067,0.2960122349247344,499993.440028152
3200.0,0.375,CO2,29.794680630805846,0.9604273836977715,499992.43080171384
3200.0,0.375,N2,171.52936534983652,0.2960122348080583,499992.43080171384
3200.0,0.42500000000000004,CO2,29.29165653467057,0.9498556689019292,499991.4215752757
3200.0,0.42500000000000004,N2,171.52936531921014,0.2960122346519779,499991.4215752757
3200.0,0.47500000000000003,CO2,28.334581772806995,0.9295059853198774,499990.41234883753
3200.0,0.47500000000000003,N2,171.5293652771309,0.29601223444609603,499990.41234883753
3200.0,0.525,CO2,26.60118355281026,0.8916356798439964,499989.4031223994
3200.0,0.525,N2,171.5293652202235,0.2960122341778308,499989.4031223994
3200.0,0.5750000000000001,CO2,23.679636986880816,0.8244145161230123,499988.3938959612
3200.0,0.5750000000000001,N2,171.52936514431752,0.2960122338320456,499988.3938959612
3200.0,0.625,CO2,19.287263081031575,0.7141028996804751,499987.3846695231
3200.0,0.625,N2,171.5293650442966,0.29601223339062926,499987.3846695231
3200.0,0.675,CO2,13.767387903737834,0.5560533221154658,499986.3754430849
3200.0,0.675,N2,171.52936491392452,0.29601223283202205,499986.3754430849
3200.0,0.7250000000000001,CO2,8.370070044517453,0.37330419652646635,499985.3662166468
3200.0,0.7250000000000001,N2,171.52936474565064,0.29601223213069927,499985.3662166468
3200.0,0.775,CO2,4.389427969589879,0.2131499559628621,499984.3569902086
3200.0,0.775,N2,171.52936453042153,0.2960122312567063,499984.3569902086
3200.0,0.8250000000000001,CO2,2.0769954497563994,0.10652479589665408,499983.3477637705
3200.0,0.8250000000000001,N2,171.52936425767126,0.29601223017584816,499983.3477637705
3200.0,0.875,CO2,0.9267489280129142,0.04886300466107517,499982.3385373323
3200.0,0.875,N2,171.52936391654754,0.2960122288542412,499982.3385373323
3200.0,0.925,CO2,0.401190851665535,0.021388839988175135,499981.3293108942
3200.0,0.925,N2,171.5293635046422,0.2960122272896283,499981.3293108942
3200.0,0.9750000000000001,CO2,0.1765632340240458,0.009435266101732164,499980.320084456
3200.0,0.9750000000000001,N2,171.5293630811828,0.29601222570415425,499980.320084456
3250.0,0.025,CO2,30.269618416962956,0.9704288195779869,499999.49538678094
3250.0,0.025,N2,171.52936541283327,0.2960122351809734,499999.49538678094
3250.0,0.07500000000000001,CO2,30.268568019317485,0.9704057245290459,499998.48616034276
3250.0,0.07500000000000001,N2,171.5293654118589,0.29601223517237585,499998.48616034276
3250.0,0.125,CO2,30.265316489241687,0.9703348415719,499997.47693390463
3250.0,0.125,N2,171.52936541005963,0.2960122351585615,499997.47693390463
3250.0,0.17500000000000002,CO2,30.25653667872041,0.970145291834827,499996.46770746645
3250.0,0.17500000000000002,N2,171.52936540702214,0.296012235137506,499996.46770746645
3250.0,0.225,CO2,30.234982623788124,0.9696844865240036,499995.4584810283
3250.0,0.225,N2,171.52936540219068,0.29601223510662145,499995.4584810283
3250.0,0.275,CO2,30.185704579088878,0.9686403285652527,499994.44925459014
3250.0,0.275,N2,171.529365394831,0.2960122350626369,499994.44925459014
3250.0,0.325,CO2,30.0791109540386,0.9663976623492015,499993.440028152
3250.0,0.325,N2,171.5293653839868,0.2960122350014609,499993.440028152
3250.0,0.375,CO2,29.85863441255844,0.9617774220595792,499992.43080171384
3250.0,0.375,N2,171.52936536842864,0.2960122349180203,499992.43080171384
3250.0,0.42500000000000004,CO2,29.419958102874535,0.9525745880519072,499991.4215752757
3250.0,0.42500000000000004,N2,171.5293653465929,0.2960122348060756,499991.4215752757
3250.0,0.47500000000000003,CO2,28.579920572090206,0.9347836930905172,499990.41234883753
3250.0,0.47500000000000003,N2,171.52936531651048,0.296012234658007,499990.41234883753
3250.0,0.525,CO2,27.043052232841926,0.9014641092544876,499989.4031223994
3250.0,0.525,N2,171.5293652757232,0.29601223446457,499989.4031223994
3250.0,0.5750000000000001,CO2,24.40859418853296,0.8416720065403756,499988.3938959612
3250.0,0.5750000000000001,N2,171.52936522118603,0.2960122342146152,499988.3938959612
3250.0,0.625,CO2,20.334193293318588,0.7415833834202988,499987.3846695231
3250.0,0.625,N2,171.5293651491545,0.29601223389477105,499987.3846695231
3250.0,0.675,CO2,14.982914187499727,0.5931140505307448,499986.3754430849
3250.0,0.675,N2,171.52936505505437,0.29601223348908284,499986.3754430849
3250.0,0.7250000000000001,CO2,9.435793002344235,0.41221603686188724,499985.3662166468
3250.0,0.7250000000000001,N2,171.52936493333658,0.29601223297862017,499985.3662166468
3250.0,0.775,CO2,5.094144270969175,0.24354250103739117,499984.3569902086
3250.0,0.775,N2,171.52936477733493,0.29601223234111856,499984.3569902086
3250.0,0.8250000000000001,CO2,2.4557784166758645,0.12485299954120914,499983.3477637705
3250.0,0.8250000000000001,N2,171.52936457925588,0.29601223155110457,499983.3477637705
3250.0,0.875,CO2,1.1074036322315044,0.05817116918425514,499982.3385373323
3250.0,0.875,N2,171.52936433107357,0.2960122305832415,499982.3385373323
3250.0,0.925,CO2,0.4823596879153939,0.025693870045722645,499981.3293108942
3250.0,0.925,N2,171.52936403091982,0.29601222943542355,499981.3293108942
3250.0,0.9750000000000001,CO2,0.21318859855821992,0.01139871167515007,499980.320084456
3250.0,0.9750000000000001,N2,171.52936372199045,0.29601222827080165,499980.320084456
3300.0,0.025,CO2,30.269659095206496,0.9704297227847278,499999.49538678094
3300.0,0.025,N2,171.5293654129731,0.2960122351830072,499999.49538678094
3300.0,0.07500000000000001,CO2,30.268765601208113,0.9704100871029792,499998.48616034276
3300.0,0.07500000000000001,N2,171.52936541229698,0.2960122351770227,499998.48616034276
3300.0,0.125,CO2,30.26599248358021,0.9703496479564132,499997.47693390463
3300.0,0.125,N2,171.5293654110421,0.29601223516734454,499997.47693390463
3300.0,0.17500000000000002,CO2,30.25848105868434,0.9701874847772152,499996.46770746645
3300.0,0.17500000000000002,N2,171.52936540891415,0.2960122351525171,499996.46770746645
3300.0,0.225,CO2,30.239978678524892,0.9697918708420715,499995.4584810283
3300.0,0.225,N2,171.5293654055157,0.2960122351306734,499995.4584810283
3300.0,0.275,CO2,30.197531162484697,0.9688923096160189,499994.44925459014
3300.0,0.275,N2,171.52936540032,0.2960122350994454,499994.44925459014
3300.0,0.325,CO2,30.105389415591592,0.9669537365568199,499993.440028152
3300.0,0.325,N2,171.5293653926389,0.296012235055862,499993.440028152
3300.0,0.375,CO2,29.914094195878704,0.9629470117787353,499992.43080171384
3300.0,0.375,N2,171.52936538158482,0.29601223499622853,499992.43080171384
3300.0,0.42500000000000004,CO2,29.53181759828521,0.9549394421056852,499991.4215752757
3300.0,0.42500000000000004,N2,171.52936536602576,0.29601223491598755,499991.4215752757
3300.0,0.47500000000000003,CO2,28.79546536095023,0.939397471822679,499990.41234883753
3300.0,0.47500000000000003,N2,171.52936534453207,0.2960122348095594,499990.41234883753
3300.0,0.525,CO2,27.436034680512353,0.910123027559199,499989.4031223994
3300.0,0.525,N2,171.52936531531444,0.2960122346701568,499989.4031223994
3300.0,0.5750000000000001,CO2,25.070350735090148,0.8570828607188777,499988.3938959612
3300.0,0.5750000000000001,N2,171.52936527615074,0.29601223448957414,499988.3938959612
3300.0,0.625,CO2,21.31756363938104,0.7667342892351605,499987.3846695231
3300.0,0.625,N2,171.5293652243015,0.29601223425794715,499987.3846695231
3300.0,0.675,CO2,16.18507648719232,0.6284872375737718,499986.3754430849
3300.0,0.675,N2,171.52936515641224,0.296012233963479,499986.3754430849
3300.0,0.7250000000000001,CO2,10.558440956972841,0.45163251888054995,499985.3662166468
3300.0,0.7250000000000001,N2,171.52936506840422,0.2960122335921417,499985.3662166468
3300.0,0.775,CO2,5.879365510467803,0.2763379849601386,499984.3569902086
3300.0,0.775,N2,171.5293649553667,0.2960122331274016,499984.3569902086
3300.0,0.8250000000000001,CO2,2.8937027864953837,0.14562853381387417,499983.3477637705
3300.0,0.8250000000000001,N2,171.52936481154754,0.2960122325502995,499983.3477637705
3300.0,0.875,CO2,1.3205069789528923,0.06904414058362207,499982.3385373323
3300.0,0.875,N2,171.52936463100656,0.2960122318419088,499982.3385373323
3300.0,0.925,CO2,0.5791009965926427,0.03080419034975275,499981.3293108942
3300.0,0.925,N2,171.52936441229616,0.29601223100035534,499981.3293108942
3300.0,0.9750000000000001,CO2,0.25709292812509255,0.01374946466460785,499980.320084456
3300.0,0.9750000000000001,N2,171.5293641869209,0.29601223014538874,499980.320084456
3350.0,0.025,CO2,30.26969359556937,0.9704304882121128,499999.49538678094
3350.0,0.025,N2,171.5293654130682,0.2960122351843842,499999.49538678094
3350.0,0.07500000000000001,CO2,30.268933453278226,0.9704137910408115,499998.48616034276
3350.0,0.07500000000000001,N2,171.5293654125978,0.2960122351802167,499998.48616034276
3350.0,0.125,CO2,30.266568178019483,0.9703622529660748,499997.47693390463
3350.0,0.125,N2,171.5293654117213,0.29601223517343667,499997.47693390463
3350.0,0.17500000000000002,CO2,30.260141920630467,0.9702235203647873,499996.46770746645
3350.0,0.17500000000000002,N2,171.5293654102293,0.29601223516299835,499996.46770746645
3350.0,0.225,CO2,30.244260430863505,0.9698839022194382,499995.4584810283
3350.0,0.225,N2,171.5293654078381,0.2960122351475554,499995.4584810283
3350.0,0.275,CO2,30.207702482059815,0.9691090247888834,499994.44925459014
3350.0,0.275,N2,171.52936540416997,0.2960122351253949,499994.44925459014
3350.0,0.325,CO2,30.128073573699947,0.9674336522733581,499993.440028152
3350.0,0.325,N2,171.52936539873,0.29601223509436064,499993.440028152
3350.0,0.375,CO2,29.962164010505848,0.9639599465631314,499992.43080171384
3350.0,0.375,N2,171.52936539087796,0.2960122350517638,499992.43080171384
3350.0,0.42500000000000004,CO2,29.629256633020397,0.9569952690770117,499991.4215752757
3350.0,0.42500000000000004,N2,171.52936537979477,0.29601223499427826,499991.4215752757
3350.0,0.47500000000000003,CO2,28.984536307376572,0.9434271438997502,499990.41234883753
3350.0,0.47500000000000003,N2,171.52936536444335,0.29601223491782114,499990.41234883753
3350.0,0.525,CO2,27.78454360952808,0.9177383854488232,499989.4031223994
3350.0,0.525,N2,171.52936534352222,0.2960122348174133,499989.4031223994
3350.0,0.5750000000000001,CO2,25.66806260188505,0.8707984375580811,499988.3938959612
3350.0,0.5750000000000001,N2,171.52936531541107,0.29601223468702054,499988.3938959612
3350.0,0.625,CO2,22.23343194810955,0.789608005433971,499987.3846695231
3350.0,0.625,N2,171.52936527810743,0.29601223451937164,499987.3846695231
3350.0,0.675,CO2,17.35948984645372,0.6618976511754137,499986.3754430849
3350.0,0.675,N2,171.5293652291537,0.2960122343057514,499986.3754430849
3350.0,0.7250000000000001,CO2,11.725119756525865,0.4910192945069668,499985.3662166468
3350.0,0.7250000000000001,N2,171.52936516555403,0.2960122340357736,499985.3662166468
3350.0,0.775,CO2,6.74505799408088,0.31127389911166414,499984.3569902086
3350.0,0.775,N2,171.52936508369245,0.2960122336971708,499984.3569902086
3350.0,0.8250000000000001,CO2,3.396781167009816,0.16896698090357354,499983.3477637705
3350.0,0.8250000000000001,N2,171.529364979322,0.2960122332758446,499983.3477637705
3350.0,0.875,CO2,1.5710281195717826,0.0816789298982966,499982.3385373323
3350.0,0.875,N2,171.529364848039,0.2960122327576709,499982.3385373323
3350.0,0.925,CO2,0.6941846165456801,0.03685303897671727,499981.3293108942
3350.0,0.925,N2,171.52936468871016,0.29601223214103456,499981.3293108942
3350.0,0.9750000000000001,CO2,0.30965943200787327,0.01655903319798707,499980.320084456
3350.0,0.9750000000000001,N2,171.52936452430106,0.29601223151377454,499980.320084456
