time_s,z_m,component,concentration_mol_m3,loading_mol_kg,pressure_pa
900.0,0.8250000000000001,CO2,0.0455264200664794,0.0018952136772111346,499964.7152738319
900.0,0.8250000000000001,N2,171.11760333271516,0.29423077020620847,499964.7152738319
900.0,0.875,CO2,0.02109587284058454,0.0008680306350093408,499962.5768055793
900.0,0.875,N2,171.06666450329678,0.29407246902623263,499962.5768055793
900.0,0.925,CO2,0.009696145318392604,0.00039423352474231727,499960.4383373267
900.0,0.925,N2,171.0119175431501,0.293905617822121,499960.4383373267
900.0,0.9750000000000001,CO2,0.004502978527442308,0.00018088986700871585,499958.2998690741
900.0,0.9750000000000001,N2,170.95746786660746,0.2937422479148843,499958.2998690741
950.0,0.025,CO2,30.195984794211697,0.967630147866369,499998.9307658737
950.0,0.025,N2,171.52412835867077,0.29583147340514976,499998.9307658737
950.0,0.07500000000000001,CO2,29.977081763015466,0.9606649358527567,499996.7922976211
950.0,0.07500000000000001,N2,171.5179060721372,0.2957954728285248,499996.7922976211
950.0,0.125,CO2,29.493474226370907,0.9465148229322172,499994.6538293685
950.0,0.125,N2,171.51060953839968,0.295755967346372,499994.6538293685
950.0,0.17500000000000002,CO2,28.57670734890574,0.9210242722082941,499992.51536111586
950.0,0.17500000000000002,N2,171.50214660155416,0.29571280751792645,499992.51536111586
950.0,0.225,CO2,27.011600281516696,0.8786655142069629,499990.37689286325
950.0,0.225,N2,171.49242107786964,0.29566580927682934,499990.37689286325
950.0,0.275,CO2,24.56946070427595,0.8129092155200845,499988.23842461064
950.0,0.275,N2,171.48133238528845,0.29561477276481424,499988.23842461064
950.0,0.325,CO2,21.10557604860861,0.7179654260349708,499986.099956358
950.0,0.325,N2,171.46877530968516,0.2955594871987324,499986.099956358
950.0,0.375,CO2,16.735022067185984,0.5928658145881913,499983.9614881054
950.0,0.375,N2,171.45463982019956,0.2954997325401379,499983.9614881054
950.0,0.42500000000000004,CO2,11.98775153412403,0.4471709364020545,499981.8230198528
950.0,0.42500000000000004,N2,171.43881090537204,0.2954352801389886,499981.8230198528
950.0,0.47500000000000003,CO2,7.683515847182418,0.3026493786496657,499979.6845516002
950.0,0.47500000000000003,N2,171.42116841895282,0.2953658929734593,499979.6845516002
950.0,0.525,CO2,4.451636594727579,0.18352065393901196,499977.5460833476
950.0,0.525,N2,171.40158693049742,0.2952913257103478,499977.5460833476
950.0,0.5750000000000001,CO2,2.389576566562828,0.10144569292994163,499975.40761509497
950.0,0.5750000000000001,N2,171.37993557837558,0.2952113246757283,499975.40761509497
950.0,0.625,CO2,1.2194695804557676,0.052481133801845097,499973.26914684236
950.0,0.625,N2,171.35607792389385,0.2951256277719724,499973.26914684236
950.0,0.675,CO2,0.6029434732085723,0.026011862360841752,499971.13067858975
950.0,0.675,N2,171.32987180636135,0.29503396436514817,499971.13067858975
950.0,0.7250000000000001,CO2,0.2921323288804311,0.012549568079169512,499968.99221033714
950.0,0.7250000000000001,N2,171.30116920588577,0.2949360551769452,499968.99221033714
950.0,0.775,CO2,0.13955956309384338,0.005948068504313444,499966.8537420845
950.0,0.775,N2,171.2698162045648,0.29483161242871236,499966.8537420845
950.0,0.8250000000000001,CO2,0.06594769151050676,0.002783293598412639,499964.7152738319
950.0,0.8250000000000001,N2,171.23565419586706,0.29472034338560377,499964.7152738319
950.0,0.875,CO2,0.030875156066767336,0.0012891321734536823,499962.5768055793
950.0,0.875,N2,171.19853683950296,0.2946019980153138,499962.5768055793
950.0,0.925,CO2,0.014337921899272021,0.0005919714888604388,499960.4383373267
950.0,0.925,N2,171.15854506942986,0.2944769870020116,499960.4383373267
950.0,0.9750000000000001,CO2,0.006728233917081784,0.00027462434833533237,499958.2998690741
950.0,0.9750000000000001,N2,171.118686890904,0.2943543637716685,499958.2998690741
1000.0,0.025,CO2,30.215063922470613,0.9683646540787941,499998.9307658737
1000.0,0.025,N2,171.52581669455148,0.2958898428845167,499998.9307658737
1000.0,0.07500000000000001,CO2,30.04806125205552,0.9630264709224544,499996.7922976211
1000.0,0.07500000000000001,N2,171.5215661544508,0.29586426700628676,499996.7922976211
1000.0,0.125,CO2,29.670752132090282,0.9519300568901984,499994.6538293685
1000.0,0.125,N2,171.51654720031476,0.29583608657953847,499994.6538293685
1000.0,0.17500000000000002,CO2,28.940503963960364,0.9315530119226851,499992.51536111586
1000.0,0.17500000000000002,N2,171.51069057137582,0.2958051789660834,499992.51536111586
1000.0,0.225,CO2,27.665983312348466,0.8970489776262659,499990.37689286325
1000.0,0.225,N2,171.50392372196436,0.29577139728324153,499990.37689286325
1000.0,0.275,CO2,25.62299663998012,0.8423100217462269,499988.23842461064
1000.0,0.275,N2,171.49617054896592,0.2957345829396432,499988.23842461064
1000.0,0.325,CO2,22.618565755433206,0.76097039984124,499986.099956358
1000.0,0.325,N2,171.4873512096787,0.2956945688385308,499986.099956358
1000.0,0.375,CO2,18.632105248600787,0.6493412307049247,499983.9614881054
1000.0,0.375,N2,171.4773819716054,0.2956511804483022,499983.9614881054
1000.0,0.42500000000000004,CO2,13.998978174556655,0.5116526083617624,499981.8230198528
1000.0,0.42500000000000004,N2,171.46617507535177,0.29560423618964443,499981.8230198528
1000.0,0.47500000000000003,CO2,9.440850584838781,0.3644648851165782,499979.6845516002
1000.0,0.47500000000000003,N2,171.45363860321498,0.29555354755367835,499979.6845516002
1000.0,0.525,CO2,5.721908254844211,0.23246024276955857,499977.5460833476
1000.0,0.525,N2,171.4396763501558,0.2954989191004534,499977.5460833476
1000.0,0.5750000000000001,CO2,3.1780260542008167,0.13401891837395455,499975.40761509497
1000.0,0.5750000000000001,N2,171.424187695484,0.29544014839730953,499975.40761509497
1000.0,0.625,CO2,1.6609682962634373,0.07151368925244833,499973.26914684236
1000.0,0.625,N2,171.40706747427242,0.29537702592097687,499973.26914684236
1000.0,0.675,CO2,0.8351952055165922,0.036230625249275325,499971.13067858975
1000.0,0.675,N2,171.38820584834824,0.29530933493943606,499971.13067858975
1000.0,0.7250000000000001,CO2,0.40992015370684454,0.017764355100244923,499968.99221033714
1000.0,0.7250000000000001,N2,171.3674881819776,0.2952368513980586,499968.99221033714
1000.0,0.775,CO2,0.19798544109108565,0.008529870741380086,499966.8537420845
1000.0,0.775,N2,171.34479498965308,0.2951593439979286,499966.8537420845
1000.0,0.8250000000000001,CO2,0.0945036486103821,0.004037315600255517,499964.7152738319
1000.0,0.8250000000000001,N2,171.32000280601795,0.2950765768544484,499964.7152738319
1000.0,0.875,CO2,0.04467812004084524,0.001890130863985202,499962.5768055793
1000.0,0.875,N2,171.29299666587528,0.2949883455287642,499962.5768055793
1000.0,0.925,CO2,0.020950043582798436,0.000877075671566553,499960.4383373267
1000.0,0.925,N2,171.26382827644375,0.2948949431615165,499960.4383373267
1000.0,0.9750000000000001,CO2,0.009927597181865002,0.00041114289278474606,499958.2998690741
1000.0,0.9750000000000001,N2,171.23469773356172,0.2948031617363486,499958.2998690741
1050.0,0.025,CO2,30.22918671894737,0.968905395890645,499998.9307658737
1050.0,0.025,N2,171.5269607528975,0.29592936485860744,499998.9307658737
1050.0,0.07500000000000001,CO2,30.101887367077506,0.9648195164499362,499996.7922976211
1050.0,0.07500000000000001,N2,171.52405734781053,0.2959112344959255,499996.7922976211
1050.0,0.125,CO2,29.808115458691976,0.9561368077255703,499994.6538293685
1050.0,0.125,N2,171.52060559930862,0.2958911759841953,499994.6538293685
1050.0,0.17500000000000002,CO2,29.22847319249951,0.9398992245436733,499992.51536111586
1050.0,0.17500000000000002,N2,171.51655369518664,0.2958690902796629,499992.51536111586
1050.0,0.225,CO2,28.196468625294976,0.9119257757294096,499990.37689286325
1050.0,0.225,N2,171.51184717802272,0.2958448612520733,499990.37689286325
1050.0,0.275,CO2,26.502923626267584,0.8666899185293553,499988.23842461064
1050.0,0.275,N2,171.50642874268115,0.2958183640220409,499988.23842461064
1050.0,0.325,CO2,23.93428449014807,0.7978041818230892,499986.099956358
1050.0,0.325,N2,171.50023809342684,0.29578946706233206,499986.099956358
1050.0,0.375,CO2,20.37647857053388,0.6999638252405275,499983.9614881054
1050.0,0.375,N2,171.4932118216585,0.2957580328763918,499983.9614881054
1050.0,0.42500000000000004,CO2,15.989102764935215,0.5732078334525943,499981.8230198528
1050.0,0.42500000000000004,N2,171.48528329172498,0.2957239182214393,499981.8230198528
1050.0,0.47500000000000003,CO2,11.333709704482612,0.4283473385911544,499979.6845516002
1050.0,0.47500000000000003,N2,171.47638252990072,0.29568697415225315,499979.6845516002
1050.0,0.525,CO2,7.205397057375103,0.2875126104732328,499977.5460833476
1050.0,0.525,N2,171.46643611434888,0.2956470459849925,499977.5460833476
1050.0,0.5750000000000001,CO2,4.158745992964316,0.1734912676131046,499975.40761509497
1050.0,0.5750000000000001,N2,171.45536706500417,0.2956039732205634,499975.40761509497
1050.0,0.625,CO2,2.2339281850088235,0.09587818810365195,499973.26914684236
1050.0,0.625,N2,171.44309473278045,0.2955575894432979,499973.26914684236
1050.0,0.675,CO2,1.1447890976695017,0.049796253720583133,499971.13067858975
1050.0,0.675,N2,171.42953468806226,0.2955077222056416,499971.13067858975
1050.0,0.7250000000000001,CO2,0.5696806153847029,0.024851874779170113,499968.99221033714
1050.0,0.7250000000000001,N2,171.4145986122499,0.2954541929164947,499968.99221033714
1050.0,0.775,CO2,0.2782163342797548,0.012095876428292946,499966.8537420845
1050.0,0.775,N2,171.39819424205206,0.29539681687539093,499966.8537420845
1050.0,0.8250000000000001,CO2,0.1341102210405961,0.00579082413383832,499964.7152738319
1050.0,0.8250000000000001,N2,171.3802259932953,0.29533540525843593,499964.7152738319
1050.0,0.875,CO2,0.06399524525663286,0.0027393890587507548,499962.5768055793
1050.0,0.875,N2,171.36060412963562,0.29526979227426564,499962.5768055793
1050.0,0.925,CO2,0.03028416405576249,0.0012839010299617742,499960.4383373267
1050.0,0.925,N2,171.33936092409573,0.29520018572753265,499960.4383373267
1050.0,0.9750000000000001,CO2,0.014483361289700108,0.0006078098363991401,499958.2998690741
1050.0,0.9750000000000001,N2,171.31810291981893,0.2951316667928771,499958.2998690741
1100.0,0.025,CO2,30.239648410571498,0.9693038591814268,499998.9307658737
1100.0,0.025,N2,171.52773595780243,0.2959561238714324,499998.9307658737
1100.0,0.07500000000000001,CO2,30.14268149924282,0.966180017090947,499996.7922976211
1100.0,0.07500000000000001,N2,171.52575283798078,0.29594329692821636,499996.7922976211
1100.0,0.125,CO2,29.91435245364623,0.9593990508448997,499994.6538293685
1100.0,0.125,N2,171.5233792619279,0.2959290475892816,499994.6538293685
1100.0,0.17500000000000002,CO2,29.455614825266473,0.9464955875763048,499992.51536111586
1100.0,0.17500000000000002,N2,171.52057663469338,0.2959132968993309,499992.51536111586
1100.0,0.225,CO2,28.623918626694323,0.9239067628983735,499990.37689286325
1100.0,0.225,N2,171.51730425396988,0.2958959537824197,499990.37689286325
1100.0,0.275,CO2,27.230559850149493,0.886749089514372,499988.23842461064
1100.0,0.275,N2,171.51351915832342,0.2958769205818151,499988.23842461064
1100.0,0.325,CO2,25.060460296473106,0.8289590841502172,499986.099956358
1100.0,0.325,N2,171.50917601462103,0.29585609443260447,499986.099956358
1100.0,0.375,CO2,21.942743078744712,0.7444638984961712,499983.9614881054
1100.0,0.375,N2,171.50422701864736,0.29583336768501867,499983.9614881054
1100.0,0.42500000000000004,CO2,17.896097361506747,0.6303417922791626,499981.8230198528
1100.0,0.42500000000000004,N2,171.49862180056155,0.29580862802409746,499981.8230198528
1100.0,0.47500000000000003,CO2,13.299166458510589,0.49207234889117035,499979.6845516002
1100.0,0.47500000000000003,N2,171.4923073319076,0.2957817584696722,499979.6845516002
1100.0,0.525,CO2,8.880226511320952,0.34719949132362365,499977.5460833476
1100.0,0.525,N2,171.48522783271878,0.2957526373227603,499977.5460833476
1100.0,0.5750000000000001,CO2,5.347438858055737,0.2198358501151595,499975.40761509497
1100.0,0.5750000000000001,N2,171.47732467797186,0.2957211380845974,499975.40761509497
1100.0,0.625,CO2,2.9643555295399477,0.12634470044517446,499973.26914684236
1100.0,0.625,N2,171.46853630295453,0.295687129358724,499973.26914684236
1100.0,0.675,CO2,1.55245360881221,0.0675091609987751,499971.13067858975
1100.0,0.675,N2,171.45879810750978,0.2956504747432765,499971.13067858975
1100.0,0.7250000000000001,CO2,0.7843840812023828,0.0343677459756701,499968.99221033714
1100.0,0.7250000000000001,N2,171.4480423619632,0.29561103272620953,499968.99221033714
1100.0,0.775,CO2,0.38752634382700885,0.016972209064825987,499966.8537420845
1100.0,0.775,N2,171.43619815149611,0.2955686566907517,499966.8537420845
1100.0,0.8250000000000001,CO2,0.1886325539308697,0.008220394753157542,499964.7152738319
1100.0,0.8250000000000001,N2,171.42319182068277,0.2955231963927715,499964.7152738319
1100.0,0.875,CO2,0.09082273117628267,0.0039286204370636655,499962.5768055793
1100.0,0.875,N2,171.4089536975777,0.29547451836835614,499962.5768055793
1100.0,0.925,CO2,0.04335471084652445,0.0018590080719321804,499960.4383373267
1100.0,0.925,N2,171.39350327111018,0.295422768876215,499960.4383373267
1100.0,0.9750000000000001,CO2,0.02091492679060607,0.0008883552201654784,499958.2998690741
1100.0,0.9750000000000001,N2,171.37801187362317,0.29537173935021027,499958.2998690741
1150.0,0.025,CO2,30.247404356716117,0.9695977708892788,499998.9307658737
1150.0,0.025,N2,171.52826132379022,0.29597424475203277,499998.9307658737
1150.0,0.07500000000000001,CO2,30.173585834068884,0.9672117775081288,499996.7922976211
1150.0,0.07500000000000001,N2,171.52690694671432,0.2959651865234653,499996.7922976211
1150.0,0.125,CO2,29.996389382896545,0.9619250477171222,499994.6538293685
1150.0,0.125,N2,171.52527509202577,0.29595508242215446,499994.6538293685
1150.0,0.17500000000000002,CO2,29.634251049246117,0.9516957052818459,499992.51536111586
1150.0,0.17500000000000002,N2,171.5233371222234,0.2959438701829178,499992.51536111586
1150.0,0.225,CO2,28.966628629017478,0.9335167019678489,499990.37689286325
1150.0,0.225,N2,171.52106273635863,0.2959314788881119,499990.37689286325
1150.0,0.275,CO2,27.82735138097316,0.9031474680524662,499988.23842461064
1150.0,0.275,N2,171.51841985545008,0.29591783264404237,499988.23842461064
1150.0,0.325,CO2,26.011851965408102,0.8550410120297486,499986.099956358
1150.0,0.325,N2,171.515374533568,0.2959028514727138,499986.099956358
1150.0,0.375,CO2,23.32111454404225,0.7829544083000797,499983.9614881054
1150.0,0.375,N2,171.5118908772422,0.29588645157012344,499983.9614881054
1150.0,0.42500000000000004,CO2,19.67217424386504,0.682109078160337,499981.8230198528
1150.0,0.42500000000000004,N2,171.50793096762655,0.29586854536197643,499981.8230198528
1150.0,0.47500000000000003,CO2,15.26964003320134,0.5536196237574686,499979.6845516002
1150.0,0.47500000000000003,N2,171.503454783237,0.2958490414793937,499979.6845516002
1150.0,0.525,CO2,10.705102732287495,0.4095830612420384,499977.5460833476
1150.0,0.525,N2,171.49842012229306,0.29582784469857876,499977.5460833476
1150.0,0.5750000000000001,CO2,6.746723498518465,0.272429530559307,499975.40761509497
1150.0,0.5750000000000001,N2,171.49278252418642,0.2958048558618483,499975.40761509497
1150.0,0.625,CO2,3.8764333969509397,0.1634442171411954,499973.26914684236
1150.0,0.625,N2,171.4864951898124,0.2957799717869075,499973.26914684236
1150.0,0.675,CO2,2.0818142123396424,0.09020723862668338,499971.13067858975
1150.0,0.675,N2,171.4795089007831,0.2957530851691496,499971.13067858975
1150.0,0.7250000000000001,CO2,1.0700915782117237,0.04697539131662554,499968.99221033714
1150.0,0.7250000000000001,N2,171.47177193961264,0.2957240844861802,499968.99221033714
1150.0,0.775,CO2,0.5352903473368897,0.02357258102561103,499966.8537420845
1150.0,0.775,N2,171.46323003791557,0.2956928539853337,499966.8537420845
1150.0,0.8250000000000001,CO2,0.26315747369122716,0.011557096477288632,499964.7152738319
1150.0,0.8250000000000001,N2,171.4538266919738,0.29565927477813053,499964.7152738319
1150.0,0.875,CO2,0.12781983085196358,0.005579961263438726,499962.5768055793
1150.0,0.875,N2,171.44350808545806,0.2956232401350217,499962.5768055793
1150.0,0.925,CO2,0.061524175060206326,0.0026651024902255714,499960.4383373267
1150.0,0.925,N2,171.4322854523465,0.2955848522167518,499960.4383373267
1150.0,0.9750000000000001,CO2,0.02992452046806106,0.0012850091906764919,499958.2998690741
1150.0,0.9750000000000001,N2,171.42101156744457,0.29554693323863523,499958.2998690741
1200.0,0.025,CO2,30.253158451947606,0.9698147514058179,499998.9307658737
1200.0,0.025,N2,171.52861728337535,0.2959865129355578,499998.9307658737
1200.0,0.07500000000000001,CO2,30.196989513528518,0.9679938641978567,499996.7922976211
1200.0,0.07500000000000001,N2,171.5276923458846,0.2959801267978303,499996.7922976211
1200.0,0.125,CO2,30.059655664540408,0.9638783849288733,499994.6538293685
1200.0,0.125,N2,171.52657057612004,0.29597297397941685,499994.6538293685
1200.0,0.17500000000000002,CO2,29.7743944050934,0.9557861822128385,499992.51536111586
1200.0,0.17500000000000002,N2,171.5252308012464,0.2959650058263169,499992.51536111586
1200.0,0.225,CO2,29.240265279705884,0.941198783689359,499990.37689286325
1200.0,0.225,N2,171.52365054593568,0.2959561674700325,499990.37689286325
1200.0,0.275,CO2,28.31354376907263,0.9164823181065749,499988.23842461064
1200.0,0.275,N2,171.5218059453463,0.29594640026396224,499988.23842461064
1200.0,0.325,CO2,26.80696229176513,0.8766928590054287,499986.099956358
1200.0,0.325,N2,171.51967167483258,0.2959356423588464,499986.099956358
1200.0,0.375,CO2,24.513913525192628,0.815805298021577,499983.9614881054
1200.0,0.375,N2,171.51722088481264,0.29592382885538004,499983.9614881054
1200.0,0.42500000000000004,CO2,21.285978099551937,0.7280656631013607,499981.8230198528
1200.0,0.42500000000000004,N2,171.51442513708565,0.29591089182156244,499981.8230198528
1200.0,0.47500000000000003,CO2,17.18203820631276,0.6113804432247402,499979.6845516002
1200.0,0.47500000000000003,N2,171.5112543411396,0.29589676025644546,499979.6845516002
1200.0,0.525,CO2,12.623427496575657,0.4725374243054439,499977.5460833476
1200.0,0.525,N2,171.50767668979813,0.295881360029528,499977.5460833476
1200.0,0.5750000000000001,CO2,8.341864964729146,0.33003502058667833,499975.40761509497
1200.0,0.5750000000000001,N2,171.5036585938743,0.29586461380734785,499975.40761509497
1200.0,0.625,CO2,4.988338364053226,0.20730309242264605,499973.26914684236
1200.0,0.625,N2,171.49916461563353,0.2958464409718139,499973.26914684236
1200.0,0.675,CO2,2.758122019568461,0.11867402277959481,499971.13067858975
1200.0,0.675,N2,171.49415740106383,0.2958267575334796,499971.13067858975
1200.0,0.7250000000000001,CO2,1.44611849436934,0.06343186635210987,499968.99221033714
1200.0,0.7250000000000001,N2,171.4885976124739,0.29580547604642027,499968.99221033714
1200.0,0.775,CO2,0.7334119835206576,0.03241025845094227,499966.8537420845
1200.0,0.775,N2,171.48244388131917,0.29578250558536534,499966.8537420845
1200.0,0.8250000000000001,CO2,0.3643240906966738,0.01609966764540978,499964.7152738319
1200.0,0.8250000000000001,N2,171.47565303044826,0.2957577525531356,499964.7152738319
1200.0,0.875,CO2,0.17851021822263968,0.007854846894779464,499962.5768055793
1200.0,0.875,N2,171.46818367194697,0.29573113211447444,499962.5768055793
1200.0,0.925,CO2,0.0866150013448875,0.003786166734120378,499960.4383373267
1200.0,0.925,N2,171.4600418034472,0.29570271504738876,499960.4383373267
1200.0,0.9750000000000001,CO2,0.042457949191696806,0.001841332306443812,499958.2998690741
1200.0,0.9750000000000001,N2,171.45184743231889,0.2956745973601915,499958.2998690741
1250.0,0.025,CO2,30.257430709246336,0.9699750857051996,499998.9307658737
1250.0,0.025,N2,171.5288584736831,0.2959948191234325,499998.9307658737
1250.0,0.07500000000000001,CO2,30.214708679317177,0.9685864792204388,499996.7922976211
1250.0,0.07500000000000001,N2,171.52822684165017,0.29599032375856366,499996.7922976211
1250.0,0.125,CO2,30.108392512472783,0.9653871528235111,499994.6538293685
1250.0,0.125,N2,171.52745581671897,0.29598526796967933,499994.6538293685
1250.0,0.17500000000000002,CO2,29.884111240632897,0.9589977011479576,499992.51536111586
1250.0,0.17500000000000002,N2,171.52652979683862,0.2959796140385794,499992.51536111586
1250.0,0.225,CO2,29.45799750533775,0.947322052293613,499990.37689286325
1250.0,0.225,N2,171.5254321673419,0.2959733197581096,499990.37689286325
1250.0,0.275,CO2,28.707431776193925,0.9272780216220405,499988.23842461064
1250.0,0.275,N2,171.5241452345603,0.2959663400440528,499988.23842461064
1250.0,0.325,CO2,27.46556965805089,0.8945426191028222,499986.099956358
1250.0,0.325,N2,171.5226501702746,0.29595862730326117,499986.099956358
1250.0,0.375,CO2,25.53179536925109,0.8435366849368117,499983.9614881054
1250.0,0.375,N2,171.52092695927942,0.2959501315194453,499983.9614881054
1250.0,0.42500000000000004,CO2,22.72180023485768,0.7681744298106515,499981.8230198528
1250.0,0.42500000000000004,N2,171.5189543475873,0.2959408002485491,499981.8230198528
1250.0,0.47500000000000003,CO2,18.98477671678641,0.6642519408941246,499979.6845516002
1250.0,0.47500000000000003,N2,171.5167097902979,0.2959305785781155,499979.6845516002
1250.0,0.525,CO2,14.570856803988196,0.5340317998444214,499977.5460833476
1250.0,0.525,N2,171.51416939869466,0.2959194090701006,499977.5460833476
1250.0,0.5750000000000001,CO2,10.099172915950257,0.3909122196164726,499975.40761509497
1250.0,0.5750000000000001,N2,171.5113078863506,0.2959072316947981,499975.40761509497
1250.0,0.625,CO2,6.307258714440991,0.2575074373214067,499973.26914684236
1250.0,0.625,N2,171.50809851411253,0.29589398375887443,499973.26914684236
1250.0,0.675,CO2,3.6058707197819393,0.15350882025769855,499971.13067858975
1250.0,0.675,N2,171.50451303398063,0.2958795998296572,499971.13067858975
1250.0,0.7250000000000001,CO2,1.9347948307807492,0.08454811869846666,499968.99221033714
1250.0,0.7250000000000001,N2,171.50052163300992,0.29586401166050813,499968.99221033714
1250.0,0.775,CO2,0.9967167055677721,0.04410342779369373,499966.8537420845
1250.0,0.775,N2,171.4960928918532,0.2958471481627213,499966.8537420845
1250.0,0.8250000000000001,CO2,0.5007072709369104,0.02222827931700501,499964.7152738319
1250.0,0.8250000000000001,N2,171.49119394060514,0.2958289359987016,499964.7152738319
1250.0,0.875,CO2,0.24753280907770772,0.010964638546762894,499962.5768055793
1250.0,0.875,N2,171.485793084385,0.2958093081091192,499962.5768055793
1250.0,0.925,CO2,0.12105315025711391,0.005333927102949918,499960.4383373267
1250.0,0.925,N2,171.47989309609656,0.29578831309290454,499960.4383373267
1250.0,0.9750000000000001,CO2,0.05978365565365009,0.0026158672222868743,499958.2998690741
1250.0,0.9750000000000001,N2,171.47394416786997,0.29576750431371934,499958.2998690741
1300.0,0.025,CO2,30.26060520882674,0.9700936706168692,499998.9307658737
1300.0,0.025,N2,171.52902190818972,0.2960004431592396,499998.9307658737
1300.0,0.07500000000000001,CO2,30.228121750267814,0.969035392842707,499996.7922976211
1300.0,0.07500000000000001,N2,171.528590599733,0.29599728327494473,499996.7922976211
1300.0,0.125,CO2,30.14590148137731,0.9665513498508057,499994.6538293685
1300.0,0.125,N2,171.52806072809346,0.29599371482051773,499994.6538293685
1300.0,0.17500000000000002,CO2,29.969855439001613,0.9615149357795645,499992.51536111586
1300.0,0.17500000000000002,N2,171.52742083154973,0.2959897087573069,499992.51536111586
1300.0,0.225,CO2,29.630744335995626,0.9521907250254368,499990.37689286325
1300.0,0.225,N2,171.5266586661203,0.29598523278727223,499990.37689286325
1300.0,0.275,CO2,29.025064927267938,0.9359855877281885,499988.23842461064
1300.0,0.275,N2,171.52576115476003,0.29598025241719483,499988.23842461064
1300.0,0.325,CO2,28.007109607231367,0.9091735698065273,499986.099956358
1300.0,0.325,N2,171.52471434352032,0.2959747311915519,499986.099956358
1300.0,0.375,CO2,26.390407110906416,0.8667356930314679,499983.9614881054
1300.0,0.375,N2,171.52350335951684,0.2959686307367817,499983.9614881054
1300.0,0.42500000000000004,CO2,23.976807006980756,0.8026878764279001,499981.8230198528
1300.0,0.42500000000000004,N2,171.52211236905356,0.29596191074503087,499981.8230198528
1300.0,0.47500000000000003,CO2,20.64128860736855,0.7116287492266336,499979.6845516002
1300.0,0.47500000000000003,N2,171.52052453525008,0.29595452893362995,499979.6845516002
1300.0,0.525,CO2,16.48416697840924,0.5923637662602792,499977.5460833476
1300.0,0.525,N2,171.51872197487646,0.29594644099323913,499977.5460833476
1300.0,0.5750000000000001,CO2,11.968441157692654,0.4530441587510716,499975.40761509497
1300.0,0.5750000000000001,N2,171.51668571423895,0.2959376005297464,499975.40761509497
1300.0,0.625,CO2,7.824798831889611,0.31304668466846924,499973.26914684236
1300.0,0.625,N2,171.5143956440228,0.2959279590018975,499973.26914684236
1300.0,0.675,CO2,4.645138279230986,0.19497067510060506,499971.13067858975
1300.0,0.675,N2,171.5118304730882,0.2959174656560943,499971.13067858975
1300.0,0.7250000000000001,CO2,2.5605203411223982,0.11111348760405584,499968.99221033714
1300.0,0.7250000000000001,N2,171.50896768203904,0.2959060674618686,499968.99221033714
1300.0,0.775,CO2,1.3431929127634301,0.05936731895964909,499966.8537420845
1300.0,0.775,N2,171.50578348728072,0.29589370908200613,499966.8537420845
1300.0,0.8250000000000001,CO2,0.6832345013190418,0.030417114060934055,499964.7152738319
1300.0,0.8250000000000001,N2,171.5022529493188,0.2958803333064817,499964.7152738319
1300.0,0.875,CO2,0.3409487313301089,0.015183013114345266,499962.5768055793
1300.0,0.875,N2,171.498351885762,0.2958658873975681,499962.5768055793
1300.0,0.925,CO2,0.16805213009934267,0.007455987567065737,499960.4383373267
1300.0,0.925,N2,171.49408115006923,0.2958504043936205,499960.4383373267
1300.0,0.9750000000000001,CO2,0.08359628137632656,0.0036868827753905814,499958.2998690741
1300.0,0.9750000000000001,N2,171.48976722840118,0.2958350332022851,499958.2998690741
1350.0,0.025,CO2,30.262965785778494,0.9701814540163618,499998.9307658737
1350.0,0.025,N2,171.529132645582,0.29600425083748855,499998.9307658737
1350.0,0.07500000000000001,CO2,30.238273967436655,0.9693753687827583,499996.7922976211
1350.0,0.07500000000000001,N2,171.52883813807492,0.2960020326230381,499996.7922976211
1350.0,0.125,CO2,30.174745980248733,0.9674488593985878,499994.6538293685
1350.0,0.125,N2,171.52847403702924,0.29599951728465596,499994.6538293685
1350.0,0.17500000000000002,CO2,30.03676320613145,0.9634850830803606,499992.51536111586
1350.0,0.17500000000000002,N2,171.52803194634194,0.29599668260251916,499992.51536111586
1350.0,0.225,CO2,29.76746384796912,0.9560535545687847,499990.37689286325
1350.0,0.225,N2,171.52750286905462,0.2959935039791614,499990.37689286325
1350.0,0.275,CO2,29.280217117943362,0.9429868002722347,499988.23842461064
1350.0,0.275,N2,171.52687716839597,0.29598995514039017,499988.23842461064
1350.0,0.325,CO2,28.449685557607538,0.9211088833163075,499986.099956358
1350.0,0.325,N2,171.5261445332527,0.2959860082804505,499986.099956358
1350.0,0.375,CO2,27.1077562411678,0.8859987792191714,499983.9614881054
1350.0,0.375,N2,171.52529394462442,0.29598163408112155,499983.9614881054
1350.0,0.42500000000000004,CO2,25.057603672166877,0.8320410411994394,499981.8230198528
1350.0,0.42500000000000004,N2,171.52431364196065,0.29597680169023655,499981.8230198528
1350.0,0.47500000000000003,CO2,22.13034178372768,0.7533277383864925,499979.6845516002
1350.0,0.47500000000000003,N2,171.5231910889396,0.2959714786837755,499979.6845516002
1350.0,0.525,CO2,18.3088365011157,0.6462894258208726,499977.5460833476
1350.0,0.525,N2,171.52191293848853,0.29596563102013507,499977.5460833476
1350.0,0.5750000000000001,CO2,13.889158966374971,0.5144119349607128,499975.40761509497
1350.0,0.5750000000000001,N2,171.52046499694018,0.2959592229899484,499975.40761509497
1350.0,0.625,CO2,9.514404305769478,0.37237739378417356,499973.26914684236
