time_s,component,loading_mol_kg,rate_mol_kg_s
102.25563909774435,CO2,0.621394335567297,0.003490404470413988
103.75939849624059,CO2,0.6266037970436966,0.0034383098556499915
105.26315789473684,CO2,0.6317355068179539,0.003386992757907419
106.76691729323308,CO2,0.6367906253415304,0.0033364415726716535
108.27067669172932,CO2,0.6417702957460409,0.0032866448686265483
109.77443609022556,CO2,0.6466756441017536,0.003237591385069422
111.27819548872179,CO2,0.6515077796722316,0.0031892700293646415
112.78195488721803,CO2,0.6562677951651756,0.003141669874435201
114.28571428571428,CO2,0.6609567669795209,0.0030947801562917487
115.78947368421052,CO2,0.6655757554488476,0.0030485902715984814
117.29323308270676,CO2,0.6701258050811574,0.003003089775275384
118.796992481203,CO2,0.6746079447950719,0.0029582683781362385
120.30075187969925,CO2,0.6790231881525057,0.0029141159445619
121.80451127819548,CO2,0.6833725335878664,0.0028706224902082934
123.30827067669172,CO2,0.6876569646338344,0.0028277781797486135
124.81203007518796,CO2,0.6918774501437723,0.002785573324649234
126.3157894736842,CO2,0.696034944510815,0.002743998380978807
127.81954887218045,CO2,0.7001303878836906,0.002703043947250051
129.32330827067668,CO2,0.7041647063793189,0.002662700762293768
130.82706766917292,CO2,0.7081388122922376,0.0026229597031645815
132.33082706766916,CO2,0.7120536043009025,0.002583811783077933
133.8345864661654,CO2,0.7159099676709093,0.0025452481493778646
135.33834586466165,CO2,0.7197087744551813,0.0025072600815351444
136.8421052631579,CO2,0.72345088369117,0.002469838989175257
138.34586466165413,CO2,0.7271371415951122,0.0024329764101358353
139.84962406015038,CO2,0.7307683817533879,0.002396664008553079
141.35338345864662,CO2,0.734345425311022,0.002360893572976738
142.85714285714286,CO2,0.7378690811573725,0.0023256570145132327
144.36090225563908,CO2,0.741340146109048,0.002290946364996478
145.86466165413532,CO2,0.7447594050900943,0.0022567537751860146
147.36842105263156,CO2,0.7481276313094921,0.0022230715129920365
148.8721804511278,CO2,0.751445586436005,0.0021898919617269075
150.37593984962405,CO2,0.7547140207704193,0.002157207618382765
151.8796992481203,CO2,0.757933673415211,0.0021250110919348478
153.38345864661653,CO2,0.7611052724416825,0.002093295101670133
154.88721804511277,CO2,0.7642295350546036,0.002062052475540922
156.39097744360902,CO2,0.7673071677543954,0.0020312761485430032
157.89473684210526,CO2,0.7703388664968936,0.002000959161118021
159.3984962406015,CO2,0.7733253168507283,0.0019710946575796752
160.90225563909775,CO2,0.7762671941523526,0.001941675884563432
162.406015037594,CO2,0.7791651636587599,0.0019126961894993589
163.9097744360902,CO2,0.7820198806979206,0.0018841490191077515
165.41353383458645,CO2,0.7848319908169734,0.0018560279179172235
166.9172932330827,CO2,0.7876021299282053,0.0018283265268049043
168.42105263157893,CO2,0.7903309244528526,0.0018010385815584319
169.92481203007517,CO2,0.7930189914627558,0.0017741579114593997
171.42857142857142,CO2,0.7956669388199001,0.0017476784378879563
172.93233082706766,CO2,0.7982753653138739,0.0017215941729482188
174.4360902255639,CO2,0.8008448607972739,0.0016958992181142186
175.93984962406014,CO2,0.8033760063190921,0.0016705877628960363
177.4436090225564,CO2,0.8058693742561094,0.0016456540835258638
178.94736842105263,CO2,0.8083255284423293,0.0016210925416636646
180.45112781954887,CO2,0.8107450242964801,0.0015968975831221566
181.95488721804512,CO2,0.8131284089476131,0.001573063736610827
183.45864661654133,CO2,0.8154762213588272,0.001549585612498685
184.96240601503757,CO2,0.8177889924491468,0.0015264579015954894
186.46616541353382,CO2,0.8200672452135792,0.0015036753739511655
187.96992481203006,CO2,0.8223114948413826,0.0014812328776731322
189.4736842105263,CO2,0.8245222488325668,0.00145912533776129
190.97744360902254,CO2,0.8267000071126566,0.001437347754960392
192.4812030075188,CO2,0.8288452621457411,0.001415895204629547
193.98496240601503,CO2,0.8309584990458364,0.0013947628356285936
195.48872180451127,CO2,0.8330401956865869,0.0013739458692210882
196.99248120300751,CO2,0.8350908228093276,0.001353439597993682
198.49624060150376,CO2,0.8371108441295345,0.0013332393847916124
200.0,CO2,0.8391007164416873,0.001313340661670085
201.50375939849624,CO2,0.8410608897225644,0.0012937389288613132
203.00751879699246,CO2,0.842991807232999,0.001274429753756967
204.5112781954887,CO2,0.8448939056181147,0.0012554087699058103
206.01503759398494,CO2,0.8467676150060651,0.0012366716760263063
207.51879699248119,CO2,0.8486133591053011,0.0012182142350339465
209.02255639097743,CO2,0.8504315553003853,0.0012000322730831047
210.52631578947367,CO2,0.8522226147463758,0.0011821216786231993
212.0300751879699,CO2,0.8539869424618037,0.0011644784014689202
213.53383458646616,CO2,0.8557249374202599,0.0011470984518843585
215.0375939849624,CO2,0.8574369926406168,0.0011299778996807896
216.54135338345864,CO2,0.8591234952759036,0.0011131128733279216
218.04511278195488,CO2,0.8607848267008542,0.0010964995590784154
219.54887218045113,CO2,0.8624213625981483,0.001080134200105475
221.05263157894737,CO2,0.8640334730433666,0.0010640130956532912
222.55639097744358,CO2,0.8656215225886772,0.0010481326002001856
224.06015037593983,CO2,0.8671858703452724,0.0010324891226342336
225.56390977443607,CO2,0.8687268700645762,0.001017079125441196
227.0676691729323,CO2,0.8702448702182397,0.0010018991239045605
228.57142857142856,CO2,0.8717402140769417,0.0009869456853175407
230.0751879699248,CO2,0.8732132397880138,0.0009722154282068196
231.57894736842104,CO2,0.8746642804519069,0.0009577050215678884
233.08270676691728,CO2,0.8760936641975164,0.0009434111841117932
234.58646616541353,CO2,0.8775017142563832,0.0009293306835231252
236.09022556390977,CO2,0.8788887490357867,0.0009154603357290902
237.593984962406,CO2,0.8802550821907483,0.0009017970041794743
239.09774436090225,CO2,0.8816010226949583,0.0008883375991373744
240.6015037593985,CO2,0.8829268749106458,0.0008750790769804995
242.1052631578947,CO2,0.8842329386574048,0.0008620184395129093
243.60902255639095,CO2,0.8855195092799941,0.0008491527332870163
